bra,ket,ahb,norm
33,43,0.003841136582195759,-4.468022962100804e-05
33,44,-0.000621461309492588,-6.0849677538499236e-05
33,45,-0.010310521349310875,0.00016134035831782967
33,46,-0.00022958297631703317,5.504646651388612e-06
33,47,-0.003149435156956315,3.100588946836069e-05
33,48,-0.004227109719067812,4.4901818910147995e-05
33,49,0.002848319709300995,7.691694190725684e-05
33,50,0.0031371787190437317,-5.8525816712062806e-05
34,34,-2.5160558223724365,0.7726685404777527
34,35,-1.1874030828475952,0.03273732587695122
34,36,-0.035901639610528946,0.0006739937234669924
34,37,0.019466370344161987,-0.00022343821183312684
34,38,-0.14544489979743958,0.00237687467597425
34,39,-0.0009885851759463549,9.596004929335322e-06
34,40,0.001607338199391961,-1.0915212442341726e-05
34,41,-0.020289987325668335,9.180136839859188e-05
34,42,0.047525759786367416,-0.0009071981767192483
34,43,-0.14329370856285095,0.0026947641745209694
34,44,-0.022065598517656326,0.00031372022931464016
34,45,0.002215336076915264,-2.2342925149132498e-05
34,46,-0.018254034221172333,0.00024047482293099165
34,47,8.674171840539202e-05,1.4413718645300833e-06
34,48,0.03182319179177284,-0.0003860022407025099
34,49,0.5288656949996948,-0.010823684744536877
34,50,0.0005517425015568733,-4.931270723318448e-06
35,35,-1.3434661626815796,0.9314058423042297
35,36,0.03637592867016792,-0.000645663239993155
35,37,-0.02135632373392582,0.0002562995650805533
35,38,0.0009969370439648628,-7.281953458004864e-06
35,39,-0.00014792056754231453,1.7056014485206106e-06
35,40,0.00039706198731437325,-1.9482977222651243e-06
35,41,-0.024247772991657257,0.00028891151305288076
35,42,-2.428781270980835,0.08915042877197266
35,43,-0.003035919275134802,4.7598499804735184e-05
35,44,0.023599252104759216,-0.0003203184751328081
35,45,0.1531725823879242,-0.001835874398238957
35,46,-0.11519212275743484,0.0016545895487070084
35,47,-0.0024152491241693497,2.4160877728718333e-05
35,48,-0.006828698795288801,7.318417192436755e-05
35,49,-0.05236468464136124,-0.000518299697432667
35,50,0.03730533644556999,-0.0003957617445848882
36,36,-0.7154992818832397,0.14798228442668915
36,37,0.0011552171781659126,-1.0463180842634756e-05
36,38,0.0005465863505378366,-2.9077828003210016e-06
36,39,-0.006434292066842318,9.297214273829013e-05
36,40,9.406596655026078e-05,-4.535792186288745e-07
36,41,-0.1307370662689209,0.0030969083309173584
36,42,0.004630643874406815,-5.2817820687778294e-05
36,43,0.006367932073771954,-0.00010251385538140312
36,44,0.0009162343922071159,-1.0536477020650636e-05
36,45,-0.1203010305762291,0.0021859195549041033
36,46,0.02033582702279091,-0.00031909876270219684
36,47,-0.0006851539947092533,8.257675290224142e-06
36,48,-0.0001223586587002501,1.2829109437006991e-06
36,49,0.10992499440908432,-0.0018078285502269864
36,50,0.0044409302063286304,-8.108639303827658e-05
37,37,-1.7329703569412231,0.8573434352874756
37,38,0.8191868662834167,-0.02245989628136158
37,39,2.510733247618191e-05,8.548008736397605e-07
37,40,-3.2890873171709245e-06,1.2262813697816455e-07
37,41,0.0016415411373600364,-2.046048393822275e-05
37,42,-0.34347057342529297,0.006188917905092239
37,43,0.14525997638702393,-0.0022305105812847614
37,44,0.4545142650604248,-0.008021406829357147
37,45,0.24668870866298676,-0.003819729434326291
37,46,-0.0032500361558049917,3.3337990316795185e-05
37,47,-0.0002476035733707249,2.6427171633258695e-06
37,48,-0.40409180521965027,0.007857820019125938
37,49,-0.017603935673832893,0.0002377752825850621
37,50,0.5022629499435425,-0.009167364798486233
38,38,0.8841217160224915,0.5990390777587891
38,39,-0.00010866919910768047,2.391533826084924e-06
38,40,-3.230605580029078e-05,6.412088282559125e-07
38,41,-0.0021638686303049326,2.2141970475786366e-05
38,42,0.021518312394618988,-0.0002732452121563256
38,43,-0.07567235827445984,0.0011101447744295
38,44,-0.14147333800792694,0.0020327086094766855
38,45,-0.034941136837005615,0.0005055275978520513
38,46,0.0004914553137496114,-3.4032004805339966e-06
38,47,0.0002502785937394947,-1.9329360156916664e-07
38,48,0.05697084590792656,-0.0006955859716981649
38,49,0.0008006624411791563,-6.995204785198439e-06
38,50,-0.19619743525981903,0.0033033567015081644
39,39,1.610408067703247,0.986983597278595
39,40,0.0001570386375533417,-3.1506326081398583e-07
39,41,0.00012298960064072162,4.831736646337959e-07
39,42,-0.0001622951967874542,1.979541139007779e-06
39,43,-0.00017313528223894536,1.7167845953736105e-06
39,44,-1.6262103599729016e-05,6.690664804409607e-07
39,45,0.0017347728135064244,-1.0575457963568624e-05
39,46,0.00019373807299416512,9.359476393910882e-07
39,47,-0.00022976812033448368,2.924984073615633e-06
39,48,4.050715142511763e-05,1.2063543408658006e-06
39,49,-0.0019123132806271315,2.000460517592728e-05
39,50,-0.00016639695968478918,2.0850645796599565e-06
40,40,-1.7868419885635376,0.9031023383140564
40,41,0.00010116481280419976,-9.675153478383436e-07
40,42,0.00013294808741193265,1.2512603007053258e-06
40,43,0.012278759852051735,-0.00011805152462329715
40,44,-1.4651758647232782e-05,3.957996597137026e-08
40,45,-0.00013375467096921057,9.676180070528062e-07
40,46,-4.7160196118056774e-05,4.074934736308933e-07
40,47,-0.00017817094339989126,1.9044006194235408e-06
40,48,-0.028008470311760902,0.0003360073606017977
40,49,-0.0001435282756574452,9.18003024708014e-07
40,50,-0.0002470972540322691,4.981114670954412e-06
41,41,-2.9170291423797607,0.5854951739311218
41,42,-0.0930447205901146,0.0020705147180706263
41,43,-0.17415432631969452,0.004512996878474951
41,44,0.005634900648146868,-7.542002276750281e-05
41,45,0.0022977190092206,-2.943120307463687e-05
41,46,-0.012402982451021671,0.00018696740153245628
41,47,-0.054647888988256454,0.0007223969441838562
41,48,0.00013572875468526036,-4.060240712533414e-07
41,49,0.05187816917896271,-0.0009651501895859838
41,50,0.014397991821169853,-0.00022640431416220963
42,42,-3.0437073707580566,0.7672772407531738
42,43,-0.04574289917945862,0.0007580842357128859
42,44,0.2017713487148285,-0.004761905409395695
42,45,1.2877552509307861,-0.028678223490715027
42,46,-0.011565100401639938,0.0001700495049590245
42,47,-0.0036733245942741632,3.775387449422851e-05
42,48,-0.04451844096183777,0.0005593951791524887
42,49,-2.4104502201080322,0.09467718005180359
42,50,0.19688278436660767,-0.0028693079948425293
43,43,-3.054391384124756,0.8604630827903748
43,44,0.0440833605825901,-0.000802015361841768
43,45,-0.03155896067619324,0.0003925757482647896
43,46,0.00021425297018140554,-1.2173759387223981e-06
43,47,0.20493651926517487,-0.0035787883680313826
43,48,0.15551583468914032,-0.0023098397068679333
43,49,0.010052576661109924,-0.0001465428649680689
43,50,-0.6350975036621094,0.017952073365449905
44,44,-0.8229957222938538,0.310354620218277
44,45,-0.04221697151660919,0.000518030661623925
44,46,0.0390336811542511,-0.0006847093463875353
44,47,0.0007032387075014412,-4.8381184569734614e-06
44,48,0.0017100658733397722,-1.575178248458542e-05
44,49,0.01814854145050049,-0.0002751305000856519
44,50,-0.02536018192768097,0.000336676457663998
45,45,-0.03927343338727951,0.9420357346534729
45,46,0.010977499186992645,-0.00015812924539204687
45,47,0.00019587972201406956,3.331007008000597e-07
45,48,0.004297327250242233,-3.9154278056230396e-05
45,49,1.0552031993865967,-0.023114953190088272
45,50,-0.7934285998344421,0.019508132711052895
46,46,-1.3042995929718018,0.46124744415283203
46,47,-0.00018446923058945686,1.6692591771061416e-06
46,48,-8.420478843618184e-05,6.759095754205191e-07
46,49,0.03504049405455589,-0.0006187757244333625
46,50,-0.009478207677602768,0.00011391663429094478
47,47,2.767068862915039,0.9981109499931335
47,48,-0.0006115222931839526,4.368889221950667e-06
47,49,0.0001551062159705907,-3.98586792016431e-07
47,50,0.0009161169873550534,-6.8425447352638e-06
48,48,1.731539249420166,0.9947878122329712
48,49,-0.00012983958004042506,1.3050123470748076e-06
48,50,0.025296252220869064,-0.00027556755230762064
49,49,-3.7739181518554688,0.7195833325386047
49,50,-0.014244945719838142,0.0002721588534768671
50,50,-1.6934856176376343,0.5693203806877136
